overflow 1ms,,,
,over 200us,over 500us,over 1ms
814,0.08366,0.010099,0.008087
815,0.086309,0.008698,0.00627
816,0.082744,0.007269,0.005909
817,0.075586,0.001221,0.000832
818,0.086171,0.004689,0.003177
819,0.085671,0.007518,0.005965
820,0.090998,0.007851,0.004675
821,0.078333,0.000805,0.000444
822,0.082786,0.007241,0.005771
823,0.079637,0.000874,0.000527
824,0.080899,0.007338,0.005993
825,0.077778,0.004911,0.003967
826,0.080608,0.005133,0.004148
827,0.077057,0.003745,0.002719
828,0.079845,0.005535,0.004522
829,0.078708,0.003288,0.002566
830,0.082717,0.00756,0.006048
831,0.080747,0.007088,0.005701
832,0.081912,0.00731,0.006006
833,0.082467,0.00731,0.006048
834,0.094535,0.020155,0.017395
835,0.080247,0.005521,0.004425
836,0.077709,0.00344,0.002705
837,0.076613,0.001027,0.000694
838,0.082841,0.005008,0.003662
839,0.092524,0.008767,0.005271
840,0.080608,0.007213,0.005882
841,0.07825,0.001637,0.001137
842,0.106243,0.014524,0.00996
843,0.078486,0.003315,0.002455
844,0.079443,0.003967,0.002982
845,0.078014,0.003385,0.002719
846,0.081288,0.005895,0.004758
847,0.076835,0.003288,0.002539
848,0.095076,0.022638,0.020502
849,0.08144,0.005563,0.004564
850,0.077667,0.003412,0.002594
851,0.080095,0.003648,0.002816
852,0.089833,0.015661,0.014801
853,0.079734,0.005216,0.004272
854,0.081648,0.005022,0.004203
855,0.07517,0.002927,0.002372
856,0.07757,0.002719,0.002219
857,0.080123,0.005105,0.004175
858,0.081648,0.007186,0.005993
859,0.076308,0.000735,0.000569
860,0.075781,0.000707,0.000569
861,0.088681,0.013511,0.011194
862,0.074546,0.000929,0.000694
863,0.079582,0.005188,0.004245
864,0.08685,0.007837,0.00652
865,0.075808,0.000791,0.000596
866,0.078791,0.001151,0.00086
867,0.088071,0.006645,0.005438
868,0.080941,0.005701,0.004675
869,0.088029,0.00756,0.006242
870,0.092482,0.005077,0.004189
871,0.078264,0.00147,0.00111
872,0.09097,0.014149,0.011652
873,0.092343,0.007602,0.004938
874,0.112055,0.01039,0.007296
875,0.083868,0.005507,0.004425
876,0.07868,0.003385,0.002733
877,0.077418,0.002885,0.002317
878,0.08065,0.002982,0.001595
879,0.083466,0.007075,0.005868
880,0.077778,0.002802,0.002206
881,0.075476,0.001124,0.000777
882,0.07807,0.003288,0.002622
883,0.079762,0.005798,0.004536
884,0.115634,0.009641,0.005243
885,0.117118,0.006104,0.00283
886,0.110488,0.009585,0.004827
887,0.103912,0.010334,0.005257
888,0.081371,0.00369,0.002802
889,0.106146,0.007352,0.004259
890,0.092926,0.006395,0.004064
891,0.080969,0.00154,0.001151
892,0.081274,0.004051,0.003177
893,0.109447,0.008281,0.004633
894,0.096977,0.008795,0.003856
895,0.109572,0.010861,0.006117
896,0.07732,0.001789,0.001151
897,0.083022,0.005507,0.0043
898,0.076627,0.000929,0.000777
899,0.076419,0.002969,0.002414
900,0.082744,0.003842,0.002816
901,0.099695,0.018574,0.017062
902,0.093342,0.014163,0.013303
903,0.084991,0.004231,0.002955
904,0.087655,0.007851,0.006325
905,0.085283,0.004286,0.002913
906,0.092163,0.008933,0.006769
907,0.104634,0.005507,0.002608
908,0.0895,0.006339,0.004689
909,0.092121,0.006256,0.004716
910,0.09835,0.006977,0.004994
911,0.086073,0.004966,0.003024
912,0.094174,0.006325,0.003399
913,0.088529,0.005521,0.00283
914,0.08993,0.005895,0.003301
915,0.085574,0.009336,0.007782
916,0.074088,0.002663,0.002206
917,0.076211,0.00086,0.000624
918,0.079568,0.00498,0.003953
919,0.081163,0.004994,0.004092
920,0.077112,0.000943,0.000694
921,0.078278,0.002871,0.002358
922,0.075711,0.000805,0.000596
923,0.078319,0.005133,0.004175
924,0.076363,0.000971,0.000735
925,0.077945,0.003163,0.00258
926,0.08083,0.007574,0.006187
927,0.080983,0.005743,0.003551
928,0.080317,0.007158,0.005882
929,0.075018,0.001096,0.000888
930,0.088029,0.008822,0.005618
931,0.080636,0.007144,0.005882
932,0.081094,0.007255,0.005937
933,0.077764,0.002996,0.002358
934,0.082592,0.007116,0.005923
935,0.08101,0.005396,0.004439
936,0.078458,0.003149,0.00258
937,0.07524,0.002913,0.002414
938,0.09294,0.0201,0.018602
939,0.079221,0.005049,0.004148
940,0.077057,0.002913,0.002344
941,0.077778,0.003232,0.00258
942,0.07954,0.007352,0.006131
943,0.074518,0.000749,0.000472
944,0.076696,0.002969,0.002455
945,0.094466,0.01659,0.015176
946,0.091428,0.011042,0.008545
947,0.109614,0.017242,0.011389
948,0.101845,0.010931,0.006478
949,0.078153,0.00283,0.002303
950,0.077293,0.005368,0.004411
951,0.077986,0.002996,0.002511
952,0.080774,0.007352,0.006048
953,0.086392,0.008157,0.005382
954,0.083479,0.009294,0.007685
955,0.076558,0.00283,0.002303
956,0.076252,0.002871,0.002414
957,0.07757,0.002733,0.002164
958,0.076516,0.003038,0.002497
959,0.079443,0.005035,0.004092
960,0.086115,0.011389,0.009627
961,0.07653,0.000832,0.000666
962,0.082703,0.007186,0.005965
963,0.078624,0.00301,0.002455
964,0.085213,0.006811,0.005396
965,0.07911,0.002677,0.002261
966,0.078416,0.005133,0.004148
967,0.085782,0.00953,0.007865
968,0.076779,0.002955,0.002372
969,0.087114,0.013358,0.01107
970,0.075906,0.00283,0.002261
971,0.086517,0.010431,0.007394
972,0.090318,0.013539,0.011278
973,0.074921,0.003038,0.002483
974,0.07438,0.000874,0.000652
975,0.089666,0.01408,0.013511
976,0.080691,0.00713,0.005798
977,0.08022,0.00516,0.004286
978,0.08194,0.007061,0.005784
979,0.078375,0.007172,0.005937
980,0.073977,0.000957,0.000763
981,0.092163,0.018116,0.016757
982,0.075711,0.003121,0.002622
983,0.078347,0.005008,0.004134
984,0.07843,0.005257,0.0043
985,0.07739,0.00516,0.004203
986,0.080358,0.006894,0.005784
987,0.090346,0.011305,0.00903
988,0.081676,0.002095,0.001498
989,0.080483,0.007102,0.005937
990,0.085741,0.010626,0.008323
991,0.078347,0.004952,0.00412
992,0.089971,0.015619,0.014676
993,0.080039,0.007088,0.005993
994,0.079276,0.00516,0.004189
995,0.079623,0.007033,0.005868
996,0.078083,0.005022,0.004051
997,0.075032,0.002913,0.002372
998,0.081593,0.006866,0.005729
999,0.076474,0.002927,0.002289
1000,0.079068,0.007172,0.005923
1001,0.075808,0.000791,0.000596
1002,0.080844,0.007518,0.006214
1003,0.073797,0.000818,0.000652
1004,0.083396,0.004924,0.003967
1005,0.077237,0.005174,0.004328
1006,0.089195,0.013913,0.010612
1007,0.078083,0.002871,0.002372
1008,0.076613,0.000943,0.00061
1009,0.074726,0.00061,0.000499
1010,0.072646,0.000971,0.000735
1011,0.08187,0.00713,0.005882
1012,0.07542,0.000791,0.000555
1013,0.076724,0.00086,0.000638
1014,0.080206,0.005202,0.004356
1015,0.092427,0.018754,0.016271
1016,0.079956,0.007047,0.005729
1017,0.077626,0.003066,0.002539
1018,0.078694,0.004994,0.004023
1019,0.081094,0.007255,0.005951
1020,0.082647,0.005909,0.004661
1021,0.074033,0.002899,0.002455
1022,0.076807,0.003246,0.002608
1023,0.079138,0.005313,0.004342
1024,0.073464,0.000805,0.000541
1025,0.081302,0.007116,0.005909
1026,0.084534,0.011278,0.009433
1027,0.075045,0.001013,0.000694
1028,0.074491,0.000888,0.000749
1029,0.09115,0.017797,0.016577
1030,0.082439,0.007019,0.005937
1031,0.077723,0.004883,0.004064
1032,0.08771,0.013497,0.012887
1033,0.078583,0.003024,0.002566
1034,0.079679,0.003454,0.001928
1035,0.079041,0.005049,0.004161
1036,0.074935,0.002955,0.0024
1037,0.084464,0.00946,0.007851
1038,0.083604,0.010043,0.008323
1039,0.075767,0.002802,0.002275
1040,0.078583,0.005216,0.004383
1041,0.075822,0.0048,0.003953
1042,0.075684,0.003052,0.002539
1043,0.082689,0.00713,0.005868
1044,0.07481,0.000846,0.00068
1045,0.079623,0.005174,0.0043
1046,0.0737,0.001027,0.000818
1047,0.079734,0.005188,0.004314
1048,0.091261,0.015508,0.012318
1049,0.083244,0.007477,0.006187
1050,0.077931,0.005313,0.004383
1051,0.092052,0.017839,0.016618
1052,0.075725,0.001207,0.001027
1053,0.079595,0.005313,0.004439
1054,0.081205,0.005091,0.004217
1055,0.079928,0.005188,0.004272
1056,0.085338,0.0091,0.007505
1057,0.08083,0.005077,0.004203
1058,0.0761,0.002788,0.002358
1059,0.102095,0.023027,0.019323
1060,0.0785,0.004966,0.004148
1061,0.07911,0.005146,0.004217
1062,0.086712,0.009516,0.006755
1063,0.075545,0.001151,0.000902
1064,0.080081,0.005119,0.004051
1065,0.077889,0.00319,0.002691
1066,0.080275,0.005493,0.004578
1067,0.081607,0.007172,0.005895
1068,0.081121,0.007407,0.00609
1069,0.080955,0.007296,0.006117
1070,0.082162,0.007366,0.006145
1071,0.080372,0.005063,0.004245
1072,0.082481,0.004952,0.004078
1073,0.075489,0.002941,0.002455
1074,0.075087,0.00068,0.00061
1075,0.085283,0.013331,0.011056
1076,0.085241,0.009211,0.006589
1077,0.078389,0.003426,0.002885
1078,0.074352,0.001027,0.000791
1079,0.074865,0.000929,0.000735
1080,0.078472,0.005008,0.004064
1081,0.101818,0.026176,0.023554
1082,0.077834,0.002719,0.002219
1083,0.08273,0.007075,0.005937
1084,0.089888,0.015828,0.013289
1085,0.082286,0.007366,0.006117
1086,0.081149,0.005063,0.00412
1087,0.076433,0.000888,0.00068
1088,0.084353,0.009239,0.007685
1089,0.075573,0.002844,0.002344
1090,0.082245,0.00695,0.005063
1091,0.078291,0.005202,0.004383
1092,0.078874,0.003177,0.002552
1093,0.081926,0.007394,0.006187
1094,0.077972,0.004883,0.004051
1095,0.083466,0.0091,0.007629
1096,0.082758,0.007213,0.005979
1097,0.080539,0.005049,0.004134
1098,0.086947,0.011389,0.009544
1099,0.078375,0.002816,0.002247
1100,0.074782,0.002774,0.002317
1101,0.075822,0.000763,0.000541
1102,0.080095,0.005077,0.004245
1103,0.092815,0.018061,0.015495
1104,0.085824,0.007685,0.005313
1105,0.0986,0.02243,0.020405
1106,0.081773,0.007352,0.005979
1107,0.075295,0.003038,0.002483
1108,0.077251,0.00276,0.002289
1109,0.086642,0.009336,0.007782
1110,0.079304,0.005049,0.004078
1111,0.080955,0.007449,0.006062
1112,0.076585,0.002955,0.002441
1113,0.078458,0.005022,0.004175
1114,0.099127,0.024109,0.021945
1115,0.077182,0.003121,0.002594
1116,0.085519,0.006839,0.004217
1117,0.074241,0.000791,0.000541
1118,0.089763,0.012845,0.008961
1119,0.073755,0.001165,0.00086
1120,0.078638,0.003066,0.002414
1121,0.084492,0.011111,0.009322
1122,0.075156,0.000777,0.000583
1123,0.082925,0.007172,0.00602
1124,0.081232,0.007213,0.005923
1125,0.080469,0.002969,0.0024
1126,0.078832,0.004869,0.004092
1127,0.078416,0.003329,0.002663
1128,0.078749,0.005008,0.004161
1129,0.076336,0.00104,0.000846
1130,0.07911,0.002996,0.002455
1131,0.077376,0.004952,0.004092
1132,0.088307,0.009613,0.006825
1133,0.087474,0.013469,0.011375
1134,0.078347,0.005049,0.004203
1135,0.078458,0.002844,0.002372
1136,0.085449,0.011222,0.009363
1137,0.077931,0.005063,0.004272
1138,0.077612,0.003024,0.002483
1139,0.08273,0.007144,0.005882
1140,0.078971,0.005243,0.004328
1141,0.081135,0.006783,0.005729
1142,0.077015,0.002927,0.002441
1143,0.082189,0.00688,0.005868
1144,0.077334,0.00301,0.002483
1145,0.07886,0.005202,0.004175
1146,0.086226,0.008989,0.006631
1147,0.085033,0.007893,0.005632
1148,0.080566,0.005382,0.004536
1149,0.101568,0.020849,0.018047
1150,0.080261,0.007144,0.005882
1151,0.077764,0.002788,0.002233
1152,0.077237,0.002982,0.002455
1153,0.078139,0.00319,0.002622
1154,0.075906,0.003149,0.00258
1155,0.076322,0.002941,0.002414
1156,0.083022,0.00713,0.005882
1157,0.08015,0.007227,0.006048
1158,0.086933,0.013442,0.011222
1159,0.075448,0.003066,0.002428
1160,0.083174,0.004217,0.002108
1161,0.093439,0.01752,0.016382
1162,0.082508,0.009474,0.007851
1163,0.07628,0.000694,0.000499
1164,0.079554,0.003038,0.002455
1165,0.100001,0.024303,0.022084
1166,0.078916,0.002982,0.002511
1167,0.079582,0.002871,0.002344
1168,0.080816,0.00516,0.004245
1169,0.078583,0.004897,0.004009
1170,0.081288,0.005105,0.004259
1171,0.089361,0.013622,0.011264
1172,0.082467,0.007463,0.006228
1173,0.076544,0.00104,0.000763
1174,0.078638,0.003801,0.00276
1175,0.088085,0.013747,0.011389
1176,0.076918,0.002858,0.002289
1177,0.080941,0.00498,0.004134
1178,0.07911,0.005105,0.004231
1179,0.082633,0.005826,0.004716
1180,0.085075,0.006173,0.004966
1181,0.090055,0.013636,0.011236
1182,0.08477,0.009128,0.007713
1183,0.084131,0.009183,0.007574
1184,0.083563,0.006936,0.005798
1185,0.081094,0.006825,0.005743
1186,0.081551,0.005299,0.004272
1187,0.078222,0.00308,0.002539
1188,0.08692,0.009336,0.007643
1189,0.076322,0.002996,0.002511
1190,0.080566,0.007477,0.006187
1191,0.093051,0.016077,0.012498
1192,0.084853,0.009225,0.00756
1193,0.081662,0.00731,0.006214
1194,0.085491,0.011652,0.009682
1195,0.079429,0.005077,0.004078
1196,0.089347,0.013608,0.01125
1197,0.077376,0.002927,0.002344
1198,0.094202,0.018311,0.016896
1199,0.076613,0.001193,0.000874
1200,0.081177,0.007255,0.005923
1201,0.094591,0.020322,0.018671
1202,0.076322,0.003232,0.002691
1203,0.081648,0.007407,0.006159
1204,0.083882,0.011305,0.009391
1205,0.080969,0.005133,0.004272
1206,0.07893,0.005146,0.004245
1207,0.081621,0.007061,0.005868
1208,0.08255,0.007075,0.005784
1209,0.087502,0.011555,0.009585
1210,0.076932,0.002802,0.002233
1211,0.08685,0.011125,0.009447
1212,0.085519,0.009599,0.008087
1213,0.079651,0.004855,0.004023
1214,0.086184,0.009516,0.008004
1215,0.083674,0.009655,0.007921
1216,0.081288,0.006866,0.005715
1217,0.09072,0.013289,0.010945
1218,0.086989,0.011305,0.009419
1219,0.080955,0.005146,0.0043
1220,0.087877,0.0134,0.011222
1221,0.083299,0.009336,0.007768
1222,0.105383,0.030531,0.028687
1223,0.089833,0.015647,0.013192
1224,0.082855,0.007172,0.006048
1225,0.090623,0.011236,0.008434
1226,0.079901,0.004994,0.004064
1227,0.079096,0.004924,0.004106
1228,0.078611,0.002927,0.002372
1229,0.079623,0.00516,0.004245
1230,0.08599,0.009558,0.006964
1231,0.0957,0.019947,0.018422
1232,0.081302,0.007782,0.006506
1233,0.087724,0.0115,0.00953
1234,0.082203,0.007255,0.005979
1235,0.080469,0.005049,0.004078
1236,0.079692,0.005105,0.004286
1237,0.082938,0.007186,0.005937
1238,0.077667,0.003301,0.002636
1239,0.08341,0.007546,0.006173
1240,0.080469,0.00516,0.004411
1241,0.078402,0.001748,0.001262
1242,0.091164,0.016105,0.013372
1243,0.076294,0.003274,0.002691
1244,0.08477,0.009752,0.00799
1245,0.080039,0.005243,0.004272
1246,0.093328,0.018311,0.016923
1247,0.080109,0.004883,0.004051
1248,0.079235,0.005035,0.004203
1249,0.080719,0.003787,0.001887
1250,0.07825,0.002913,0.002372
1251,0.089999,0.015592,0.013025
1252,0.077931,0.003399,0.002885
1253,0.079859,0.004924,0.004092
1254,0.078083,0.003232,0.002663
1255,0.081815,0.007088,0.005854
1256,0.079138,0.005133,0.004272
1257,0.086295,0.013622,0.011389
1258,0.083202,0.007296,0.005965
1259,0.081218,0.005077,0.004203
1260,0.075323,0.001068,0.000818
1261,0.094133,0.018019,0.016785
1262,0.086559,0.0115,0.00953
1263,0.076058,0.000957,0.000721
1264,0.083008,0.009086,0.007574
1265,0.085921,0.009655,0.007962
1266,0.087169,0.009766,0.008032
1267,0.079928,0.005438,0.004425
1268,0.088182,0.013553,0.011208
1269,0.074144,0.001013,0.000583
1270,0.075753,0.001332,0.000943
1271,0.08255,0.007518,0.005979
1272,0.084131,0.009682,0.00781
1273,0.089749,0.012665,0.009433
1274,0.103247,0.023748,0.020738
1275,0.080844,0.007033,0.005826
1276,0.07843,0.00326,0.002539
1277,0.079484,0.005465,0.004314
1278,0.083632,0.009516,0.007824
1279,0.078999,0.005202,0.004259
1280,0.080955,0.007394,0.006076
1281,0.084159,0.007463,0.006187
1282,0.081829,0.005452,0.004425
1283,0.079845,0.007477,0.006062
1284,0.074352,0.001193,0.000777
1285,0.085297,0.007837,0.006339
1286,0.080677,0.00559,0.004508
1287,0.082841,0.007477,0.006104
1288,0.075545,0.003232,0.002566
1289,0.07936,0.005285,0.004134
1290,0.086018,0.009419,0.007907
1291,0.083174,0.007296,0.005965
1292,0.091997,0.01573,0.014662
1293,0.081371,0.007463,0.00609
1294,0.080719,0.003412,0.002649
1295,0.080691,0.006991,0.005743
1296,0.083382,0.007449,0.00609
1297,0.085768,0.007227,0.005993
1298,0.079471,0.005243,0.004148
1299,0.081107,0.007629,0.006062
1300,0.082564,0.007532,0.005993
1301,0.080414,0.005479,0.004411
1302,0.082703,0.006076,0.004758
1303,0.074796,0.002885,0.002206
1304,0.080539,0.004994,0.004175
1305,0.078153,0.003426,0.00276
1306,0.080664,0.005216,0.004134
1307,0.076835,0.001373,0.000818
1308,0.081995,0.005133,0.004203
1309,0.080358,0.007269,0.00584
1310,0.077917,0.001027,0.000638
1311,0.079817,0.003551,0.002871
1312,0.085366,0.011985,0.009877
1313,0.089611,0.01383,0.012998
1314,0.080844,0.00541,0.00437
1315,0.077681,0.001221,0.000805
1316,0.085033,0.009252,0.00756
1317,0.079471,0.00516,0.004161
1318,0.080747,0.003121,0.001401
1319,0.085949,0.011611,0.009585
1320,0.084714,0.011666,0.009571
1321,0.083785,0.009585,0.008614
1322,0.079956,0.00319,0.0024
1323,0.081121,0.00523,0.004272
1324,0.079138,0.005271,0.004272
1325,0.079817,0.007588,0.006076
1326,0.079748,0.00566,0.004508
1327,0.079817,0.005188,0.004328
1328,0.082481,0.005923,0.004689
1329,0.088612,0.013705,0.011361
1330,0.08359,0.009544,0.007865
1331,0.097837,0.022125,0.020142
1332,0.081829,0.005049,0.004023
1333,0.07818,0.00301,0.002261
1334,0.083507,0.007491,0.006062
1335,0.076779,0.000916,0.000652
1336,0.083979,0.007505,0.005965
1337,0.078666,0.005271,0.004217
1338,0.093592,0.017922,0.016563
1339,0.081662,0.005202,0.004259
1340,0.080303,0.005632,0.004481
1341,0.095381,0.008906,0.005757
1342,0.084645,0.009807,0.008087
1343,0.082786,0.007158,0.005854
1344,0.079748,0.005299,0.004161
1345,0.079484,0.005091,0.004148
1346,0.086836,0.006894,0.004855
1347,0.087308,0.011458,0.009239
1348,0.104467,0.028645,0.025385
1349,0.078721,0.003121,0.002497
1350,0.083063,0.009322,0.007629
1351,0.081038,0.00523,0.004245
1352,0.077542,0.000943,0.000583
1353,0.079429,0.005341,0.004259
1354,0.091317,0.016258,0.013372
1355,0.08366,0.007602,0.006048
1356,0.086462,0.009585,0.007948
1357,0.076017,0.001124,0.000805
1358,0.082994,0.007463,0.005979
1359,0.079873,0.005396,0.004272
1360,0.082661,0.007186,0.005993
1361,0.079595,0.005424,0.004397
1362,0.088404,0.011181,0.008434
1363,0.080788,0.005063,0.004064
1364,0.083105,0.007407,0.005965
1365,0.076696,0.001373,0.000971
1366,0.084506,0.009585,0.007935
1367,0.084173,0.009682,0.007782
1368,0.082508,0.007782,0.00627
1369,0.088792,0.014413,0.011805
1370,0.081884,0.007768,0.006298
1371,0.077071,0.003135,0.002455
1372,0.078361,0.003385,0.002511
1373,0.083466,0.007394,0.005798
1374,0.075018,0.001179,0.000763
1375,0.086823,0.011361,0.009447
1376,0.096103,0.020364,0.018574
1377,0.079914,0.004911,0.003953
1378,0.079443,0.002927,0.002344
1379,0.088584,0.013455,0.011264
1380,0.081218,0.005521,0.004467
1381,0.084395,0.009419,0.007726
1382,0.092288,0.018366,0.016715
1383,0.079956,0.00541,0.004245
1384,0.085532,0.0115,0.009391
1385,0.079401,0.003232,0.00258
1386,0.079207,0.005049,0.00412
1387,0.083674,0.007976,0.006284
1388,0.076613,0.000902,0.000555
1389,0.083757,0.009363,0.007768
1390,0.092912,0.016133,0.014981
1391,0.08194,0.007186,0.00584
1392,0.079138,0.004938,0.003967
1393,0.083174,0.007338,0.006048
1394,0.082536,0.007588,0.006228
1395,0.083271,0.00781,0.006339
1396,0.083174,0.007338,0.005965
1397,0.079665,0.005077,0.004078
1398,0.077223,0.003357,0.002608
1399,0.084631,0.009294,0.007657
1400,0.07886,0.005105,0.004064
1401,0.085602,0.007324,0.00498
1402,0.079956,0.007144,0.005854
1403,0.087738,0.013761,0.011305
1404,0.081107,0.005146,0.004106
1405,0.087863,0.010404,0.00842
1406,0.081357,0.005202,0.004023
1407,0.089195,0.012276,0.00903
1408,0.082897,0.009669,0.007865
1409,0.080566,0.005729,0.004467
1410,0.085075,0.008559,0.006561
1411,0.077098,0.00301,0.0024
1412,0.081565,0.009544,0.007782
1413,0.079914,0.00541,0.004314
1414,0.09029,0.016133,0.015051
1415,0.086171,0.008309,0.005784
1416,0.078458,0.00301,0.002386
1417,0.082675,0.009516,0.007726
1418,0.075184,0.002982,0.002344
1419,0.077168,0.003038,0.002289
1420,0.076752,0.001137,0.000735
1421,0.095367,0.016466,0.014052
1422,0.079554,0.005368,0.004342
1423,0.078097,0.003177,0.00258
1424,0.082508,0.005895,0.004536
1425,0.081135,0.005729,0.004592
1426,0.090152,0.01297,0.010182
1427,0.078305,0.002816,0.002178
1428,0.085311,0.011694,0.009696
1429,0.081537,0.005424,0.004397
1430,0.086878,0.011375,0.009641
1431,0.082231,0.00523,0.004203
1432,0.080455,0.005216,0.004231
1433,0.078389,0.004869,0.003898
1434,0.083507,0.009294,0.007726
1435,0.084853,0.008753,0.00584
1436,0.080705,0.007186,0.005784
1437,0.080095,0.005133,0.00412
1438,0.091178,0.015938,0.013067
1439,0.085061,0.009447,0.007602
1440,0.08169,0.007227,0.005882
1441,0.081315,0.005313,0.004286
1442,0.08796,0.011292,0.009544
1443,0.084367,0.011513,0.009474
1444,0.082647,0.009474,0.007713
1445,0.08144,0.003496,0.001595
1446,0.090984,0.013677,0.011167
1447,0.084867,0.007782,0.006423
1448,0.076946,0.003177,0.002469
1449,0.122167,0.023623,0.0182
1450,0.080594,0.005465,0.004286
1451,0.082273,0.007699,0.006298
1452,0.084617,0.00989,0.008129
1453,0.079249,0.003593,0.002816
1454,0.082148,0.007324,0.006048
1455,0.084118,0.007505,0.006062
1456,0.09835,0.022236,0.0201
1457,0.089527,0.013677,0.011347
1458,0.085089,0.007546,0.006201
1459,0.080816,0.005243,0.004286
1460,0.090748,0.011208,0.008698
1461,0.078735,0.002969,0.002303
1462,0.07775,0.003232,0.002608
1463,0.090401,0.007186,0.004924
1464,0.083577,0.007199,0.006006
1465,0.085657,0.006742,0.005202
1466,0.091428,0.018019,0.016549
1467,0.077778,0.001498,0.000916
1468,0.084034,0.007269,0.005979
1469,0.082217,0.007407,0.005993
1470,0.078416,0.003177,0.002483
1471,0.089167,0.013705,0.011333
1472,0.079582,0.00319,0.002441
1473,0.084409,0.007213,0.00602
1474,0.078916,0.003357,0.002511
1475,0.082425,0.007407,0.006076
1476,0.080913,0.007338,0.005937
1477,0.097157,0.012235,0.008906
1478,0.087183,0.009599,0.007976
1479,0.076433,0.003204,0.002469
1480,0.087003,0.009849,0.008018
1481,0.079332,0.003357,0.002691
1482,0.094715,0.014274,0.01168
1483,0.083701,0.007435,0.006062
1484,0.101915,0.024109,0.021765
1485,0.084922,0.009197,0.007602
1486,0.090124,0.013247,0.011056
1487,0.092108,0.010279,0.008267
1488,0.083438,0.007491,0.006214
1489,0.095007,0.011735,0.008808
1490,0.078999,0.003454,0.00276
1491,0.09681,0.013885,0.010459
1492,0.080372,0.005729,0.004605
1493,0.091275,0.013899,0.011402
1494,0.082273,0.005174,0.004148
1495,0.095076,0.017978,0.014801
1496,0.08366,0.007255,0.005812
1497,0.08649,0.009516,0.007768
1498,0.097434,0.022,0.020072
1499,0.084589,0.007394,0.005993
1500,0.078694,0.000763,0.000527
1501,0.081121,0.005119,0.004078
1502,0.083507,0.007269,0.006006
1503,0.082411,0.007352,0.006048
1504,0.081912,0.005354,0.004342
1505,0.093578,0.013164,0.010168
1506,0.097781,0.020045,0.018324
1507,0.087738,0.013705,0.011333
1508,0.085796,0.007726,0.006256
1509,0.089111,0.011652,0.009571
1510,0.086365,0.009322,0.007699
1511,0.088667,0.0115,0.009571
1512,0.075864,0.000902,0.000541
1513,0.080788,0.007005,0.005743
1514,0.091789,0.015855,0.014787
1515,0.084145,0.007477,0.006076
1516,0.088224,0.0115,0.009502
1517,0.076724,0.000971,0.000666
1518,0.079471,0.003274,0.002594
1519,0.090249,0.007907,0.005424
1520,0.084964,0.00953,0.007685
1521,0.083424,0.009391,0.007602
1522,0.086392,0.011333,0.00953
1523,0.087738,0.011735,0.009502
1524,0.087877,0.011416,0.009474
1525,0.087044,0.009252,0.007726
1526,0.089333,0.014066,0.011708
1527,0.081815,0.004924,0.004009
1528,0.082772,0.007435,0.006034
1529,0.087225,0.011513,0.00946
1530,0.095992,0.020017,0.018269
1531,0.096463,0.019601,0.016202
1532,0.082245,0.005479,0.004508
1533,0.110168,0.010556,0.006964
1534,0.080372,0.005341,0.004272
1535,0.081191,0.003288,0.002552
1536,0.084367,0.005563,0.004397
1537,0.080469,0.005452,0.004231
1538,0.082925,0.007394,0.005965
1539,0.078832,0.003426,0.002788
1540,0.08864,0.011888,0.009682
1541,0.088321,0.005576,0.003648
1542,0.081329,0.005133,0.00412
1543,0.093772,0.017825,0.014732
1544,0.08477,0.007172,0.005673
1545,0.081371,0.002927,0.002344
1546,0.081413,0.007283,0.005895
1547,0.092621,0.015911,0.014746
1548,0.080566,0.003482,0.002636
1549,0.090096,0.011819,0.009724
1550,0.087766,0.009308,0.007657
1551,0.090818,0.011819,0.009655
1552,0.084825,0.009474,0.007837
1553,0.088889,0.007893,0.006312
1554,0.081163,0.005327,0.004161
1555,0.086587,0.009169,0.007532
1556,0.097629,0.020308,0.018588
1557,0.094702,0.017672,0.014662
1558,0.092551,0.015703,0.013012
1559,0.087155,0.009627,0.007713
1560,0.082397,0.003177,0.002469
1561,0.087169,0.009558,0.007935
1562,0.088529,0.011416,0.009474
1563,0.090707,0.011264,0.009377
1564,0.101096,0.024012,0.02182
1565,0.09441,0.015786,0.014773
1566,0.084339,0.007324,0.006076
1567,0.105313,0.028312,0.025482
1568,0.087197,0.009349,0.007657
1569,0.085685,0.007338,0.006187
1570,0.079401,0.000985,0.000749
1571,0.077778,0.001124,0.000832
1572,0.08384,0.004897,0.004064
1573,0.083729,0.00738,0.006076
1574,0.09115,0.013816,0.011416
1575,0.085962,0.007338,0.006145
1576,0.078389,0.003329,0.002649
1577,0.106534,0.024206,0.019504
1578,0.089,0.01168,0.009655
1579,0.081371,0.005202,0.004203
1580,0.082717,0.007199,0.005965
1581,0.08488,0.007296,0.006076
1582,0.084534,0.009613,0.007921
1583,0.084659,0.009058,0.007505
1584,0.08237,0.005604,0.004564
1585,0.091747,0.015911,0.013234
1586,0.081926,0.007158,0.005979
1587,0.096227,0.020183,0.018519
1588,0.087835,0.011777,0.009682
1589,0.086323,0.00928,0.00774
1590,0.0761,0.001068,0.000818
1591,0.078083,0.001068,0.000902
1592,0.086434,0.011111,0.009128
1593,0.081843,0.005174,0.004342
1594,0.085616,0.009433,0.007907
1595,0.093994,0.017867,0.016701
1596,0.107796,0.028187,0.025441
1597,0.084034,0.006977,0.005757
1598,0.079595,0.006187,0.005133
1599,0.079054,0.004924,0.004037
